image_id,file_name,split,damage_count,total_damage_area,dominant_damage,has_dent,has_scratch,has_crack,has_glass_shatter,has_lamp_broken,has_tire_flat
545,000545.jpg,train2017,5,311738.0,tire flat,1,0,1,0,0,1
546,000546.jpg,train2017,2,90693.0,dent,1,0,0,0,0,0
547,000547.jpg,train2017,1,169990.0,dent,1,0,0,0,0,0
548,000548.jpg,train2017,2,399133.0,dent,1,0,0,0,0,0
549,000549.jpg,train2017,2,191283.0,dent,1,0,0,0,0,0
551,000551.jpg,train2017,2,128749.0,scratch,0,1,0,0,0,0
553,000553.jpg,train2017,3,83035.0,dent,1,1,0,0,1,0
554,000554.jpg,train2017,4,51687.0,scratch,0,1,1,0,0,0
555,000555.jpg,train2017,1,94503.0,dent,1,0,0,0,0,0
556,000556.jpg,train2017,1,11117.0,scratch,0,1,0,0,0,0
557,000557.jpg,train2017,2,196571.0,dent,1,0,0,0,0,0
558,000558.jpg,train2017,2,434778.0,dent,1,0,0,0,0,0
559,000559.jpg,train2017,1,32662.0,scratch,0,1,0,0,0,0
560,000560.jpg,train2017,2,45101.0,scratch,0,1,0,0,0,0
562,000562.jpg,train2017,2,236319.0,dent,1,1,0,0,0,0
563,000563.jpg,train2017,2,99469.0,dent,1,0,1,0,0,0
564,000564.jpg,train2017,3,130087.0,dent,1,1,0,0,0,0
566,000566.jpg,train2017,6,174582.0,dent,1,1,1,0,0,0
568,000568.jpg,train2017,1,157701.0,dent,1,0,0,0,0,0
569,000569.jpg,train2017,5,373794.0,lamp broken,0,1,0,0,1,0
574,000574.jpg,train2017,13,209055.0,lamp broken,1,1,1,0,1,0
580,000580.jpg,train2017,1,32581.0,lamp broken,0,0,0,0,1,0
581,000581.jpg,train2017,3,345422.0,dent,1,0,0,0,0,0
582,000582.jpg,train2017,3,148882.0,dent,1,0,0,0,0,0
583,000583.jpg,train2017,2,71675.0,scratch,0,1,0,0,0,0
584,000584.jpg,train2017,1,95698.0,scratch,0,1,0,0,0,0
585,000585.jpg,train2017,2,41962.0,scratch,0,1,0,0,0,0
586,000586.jpg,train2017,1,174385.0,tire flat,0,0,0,0,0,1
587,000587.jpg,train2017,1,116375.0,tire flat,0,0,0,0,0,1
588,000588.jpg,train2017,1,233372.0,tire flat,0,0,0,0,0,1
590,000590.jpg,train2017,3,371561.0,dent,1,0,0,0,0,0
591,000591.jpg,train2017,1,12522.0,dent,1,0,0,0,0,0
592,000592.jpg,train2017,1,115932.0,glass shatter,0,0,0,1,0,0
593,000593.jpg,train2017,3,268397.0,dent,1,1,0,0,0,0
594,000594.jpg,train2017,5,252823.0,scratch,1,1,0,0,0,0
596,000596.jpg,train2017,1,343987.0,tire flat,0,0,0,0,0,1
597,000597.jpg,train2017,1,267065.0,tire flat,0,0,0,0,0,1
598,000598.jpg,train2017,1,190795.0,tire flat,0,0,0,0,0,1
599,000599.jpg,train2017,1,43898.0,tire flat,0,0,0,0,0,1
600,000600.jpg,train2017,1,306209.0,tire flat,0,0,0,0,0,1
601,000601.jpg,train2017,1,115063.0,tire flat,0,0,0,0,0,1
602,000602.jpg,train2017,1,321573.0,tire flat,0,0,0,0,0,1
606,000606.jpg,train2017,3,62473.0,dent,1,0,1,0,0,0
607,000607.jpg,train2017,2,93444.0,dent,1,0,0,0,0,0
608,000608.jpg,train2017,4,58285.0,lamp broken,1,1,1,0,1,0
609,000609.jpg,train2017,2,159407.0,lamp broken,0,1,0,0,1,0
610,000610.jpg,train2017,2,331677.0,dent,1,0,0,0,1,0
612,000612.jpg,train2017,3,237021.0,lamp broken,0,1,1,0,1,0
613,000613.jpg,train2017,1,281509.0,glass shatter,0,0,0,1,0,0
615,000615.jpg,train2017,1,194150.0,dent,1,0,0,0,0,0
616,000616.jpg,train2017,1,31314.0,dent,1,0,0,0,0,0
617,000617.jpg,train2017,1,162770.0,tire flat,0,0,0,0,0,1
618,000618.jpg,train2017,2,11110.0,scratch,0,1,0,0,0,0
619,000619.jpg,train2017,2,47125.0,scratch,0,1,0,0,0,0
620,000620.jpg,train2017,6,45823.0,scratch,0,1,0,0,0,0
621,000621.jpg,train2017,1,221129.0,scratch,0,1,0,0,0,0
622,000622.jpg,train2017,5,99917.0,scratch,0,1,1,0,0,0
623,000623.jpg,train2017,1,316207.0,tire flat,0,0,0,0,0,1
624,000624.jpg,train2017,2,145595.0,dent,1,1,0,0,0,0
627,000627.jpg,train2017,1,101874.0,tire flat,0,0,0,0,0,1
628,000628.jpg,train2017,1,122793.0,tire flat,0,0,0,0,0,1
629,000629.jpg,train2017,4,315029.0,scratch,0,1,1,0,0,0
630,000630.jpg,train2017,1,84614.0,scratch,0,1,0,0,0,0
633,000633.jpg,train2017,1,369715.0,glass shatter,0,0,0,1,0,0
634,000634.jpg,train2017,1,501318.0,glass shatter,0,0,0,1,0,0
635,000635.jpg,train2017,2,38753.0,scratch,0,1,0,0,0,0
636,000636.jpg,train2017,1,76888.0,scratch,0,1,0,0,0,0
637,000637.jpg,train2017,2,19316.0,dent,1,1,0,0,0,0
639,000639.jpg,train2017,1,230832.0,lamp broken,0,0,0,0,1,0
642,000642.jpg,train2017,1,13262.0,scratch,0,1,0,0,0,0
643,000643.jpg,train2017,1,5110.0,scratch,0,1,0,0,0,0
644,000644.jpg,train2017,2,59434.0,scratch,0,1,0,0,0,0
645,000645.jpg,train2017,2,78841.0,scratch,0,1,1,0,0,0
646,000646.jpg,train2017,2,105926.0,scratch,0,1,0,0,0,0
647,000647.jpg,train2017,2,82905.0,scratch,0,1,1,0,0,0
649,000649.jpg,train2017,1,63298.0,scratch,0,1,0,0,0,0
650,000650.jpg,train2017,1,57747.0,scratch,0,1,0,0,0,0
651,000651.jpg,train2017,1,57303.0,scratch,0,1,0,0,0,0
652,000652.jpg,train2017,1,24272.0,scratch,0,1,0,0,0,0
654,000654.jpg,train2017,3,32843.0,scratch,0,1,0,0,0,0
656,000656.jpg,train2017,1,419260.0,tire flat,0,0,0,0,0,1
657,000657.jpg,train2017,1,164931.0,lamp broken,0,0,0,0,1,0
658,000658.jpg,train2017,1,307698.0,tire flat,0,0,0,0,0,1
662,000662.jpg,train2017,1,284425.0,tire flat,0,0,0,0,0,1
663,000663.jpg,train2017,1,15769.0,scratch,0,1,0,0,0,0
664,000664.jpg,train2017,1,237760.0,tire flat,0,0,0,0,0,1
665,000665.jpg,train2017,1,89989.0,tire flat,0,0,0,0,0,1
666,000666.jpg,train2017,1,124737.0,tire flat,0,0,0,0,0,1
667,000667.jpg,train2017,1,241717.0,tire flat,0,0,0,0,0,1
668,000668.jpg,train2017,1,102681.0,tire flat,0,0,0,0,0,1
669,000669.jpg,train2017,1,81076.0,tire flat,0,0,0,0,0,1
673,000673.jpg,train2017,1,154013.0,tire flat,0,0,0,0,0,1
674,000674.jpg,train2017,1,161185.0,tire flat,0,0,0,0,0,1
675,000675.jpg,train2017,1,315646.0,tire flat,0,0,0,0,0,1
676,000676.jpg,train2017,1,162977.0,tire flat,0,0,0,0,0,1
677,000677.jpg,train2017,4,96324.0,dent,1,1,0,1,0,0
679,000679.jpg,train2017,2,64095.0,scratch,0,1,0,0,0,0
680,000680.jpg,train2017,1,191430.0,scratch,0,1,0,0,0,0
681,000681.jpg,train2017,2,50749.0,dent,1,0,0,0,0,0
682,000682.jpg,train2017,3,25469.0,dent,1,1,0,0,0,0
683,000683.jpg,train2017,5,117316.0,dent,1,1,1,0,0,0
684,000684.jpg,train2017,2,200376.0,dent,1,1,0,0,0,0
685,000685.jpg,train2017,5,38833.0,lamp broken,0,0,1,0,1,0
686,000686.jpg,train2017,2,165349.0,scratch,0,1,0,0,0,0
688,000688.jpg,train2017,2,209373.0,lamp broken,1,0,0,0,1,0
689,000689.jpg,train2017,2,117792.0,dent,1,0,0,0,1,0
690,000690.jpg,train2017,3,166521.0,lamp broken,1,1,0,0,1,0
691,000691.jpg,train2017,1,173792.0,lamp broken,0,0,0,0,1,0
692,000692.jpg,train2017,3,183690.0,lamp broken,0,1,0,0,1,0
694,000694.jpg,train2017,2,60261.0,scratch,0,1,0,0,0,0
695,000695.jpg,train2017,2,204012.0,dent,1,0,1,0,0,0
697,000697.jpg,train2017,2,141459.0,dent,1,1,0,0,0,0
701,000701.jpg,train2017,1,403176.0,tire flat,0,0,0,0,0,1
705,000705.jpg,train2017,1,333956.0,glass shatter,0,0,0,1,0,0
706,000706.jpg,train2017,1,601198.0,glass shatter,0,0,0,1,0,0
708,000708.jpg,train2017,2,75191.0,scratch,0,1,0,0,0,0
709,000709.jpg,train2017,1,73248.0,scratch,0,1,0,0,0,0
710,000710.jpg,train2017,2,61419.0,scratch,0,1,0,0,0,0
711,000711.jpg,train2017,1,242122.0,glass shatter,0,0,0,1,0,0
712,000712.jpg,train2017,1,332795.0,tire flat,0,0,0,0,0,1
713,000713.jpg,train2017,1,223746.0,tire flat,0,0,0,0,0,1
714,000714.jpg,train2017,2,91951.0,tire flat,0,1,0,0,0,1
715,000715.jpg,train2017,1,192090.0,tire flat,0,0,0,0,0,1
716,000716.jpg,train2017,1,88502.0,scratch,0,1,0,0,0,0
717,000717.jpg,train2017,1,211455.0,scratch,0,1,0,0,0,0
718,000718.jpg,train2017,1,144722.0,tire flat,0,0,0,0,0,1
719,000719.jpg,train2017,1,211086.0,tire flat,0,0,0,0,0,1
723,000723.jpg,train2017,1,53325.0,tire flat,0,0,0,0,0,1
724,000724.jpg,train2017,1,240538.0,tire flat,0,0,0,0,0,1
725,000725.jpg,train2017,1,163552.0,tire flat,0,0,0,0,0,1
726,000726.jpg,train2017,1,501051.0,tire flat,0,0,0,0,0,1
727,000727.jpg,train2017,1,258873.0,tire flat,0,0,0,0,0,1
728,000728.jpg,train2017,1,314669.0,tire flat,0,0,0,0,0,1
729,000729.jpg,train2017,1,96201.0,tire flat,0,0,0,0,0,1
733,000733.jpg,train2017,1,211839.0,tire flat,0,0,0,0,0,1
734,000734.jpg,train2017,1,111106.0,tire flat,0,0,0,0,0,1
735,000735.jpg,train2017,1,274771.0,tire flat,0,0,0,0,0,1
736,000736.jpg,train2017,1,190152.0,tire flat,0,0,0,0,0,1
737,000737.jpg,train2017,1,105344.0,tire flat,0,0,0,0,0,1
738,000738.jpg,train2017,1,272851.0,tire flat,0,0,0,0,0,1
739,000739.jpg,train2017,1,62582.0,tire flat,0,0,0,0,0,1
741,000741.jpg,train2017,1,398102.0,tire flat,0,0,0,0,0,1
742,000742.jpg,train2017,1,243650.0,tire flat,0,0,0,0,0,1
743,000743.jpg,train2017,1,140003.0,tire flat,0,0,0,0,0,1
744,000744.jpg,train2017,1,462392.0,tire flat,0,0,0,0,0,1
745,000745.jpg,train2017,1,195751.0,tire flat,0,0,0,0,0,1
746,000746.jpg,train2017,1,240849.0,tire flat,0,0,0,0,0,1
747,000747.jpg,train2017,1,239325.0,tire flat,0,0,0,0,0,1
752,000752.jpg,train2017,1,69679.0,tire flat,0,0,0,0,0,1
753,000753.jpg,train2017,4,168146.0,lamp broken,0,1,1,0,1,0
754,000754.jpg,train2017,5,152139.0,lamp broken,1,1,1,0,1,0
755,000755.jpg,train2017,4,168978.0,dent,1,1,0,0,1,0
756,000756.jpg,train2017,1,359399.0,dent,1,0,0,0,0,0
757,000757.jpg,train2017,1,56240.0,scratch,0,1,0,0,0,0
758,000758.jpg,train2017,1,53924.0,scratch,0,1,0,0,0,0
759,000759.jpg,train2017,2,81769.0,dent,1,1,0,0,0,0
760,000760.jpg,train2017,2,74328.0,scratch,0,1,0,0,0,0
761,000761.jpg,train2017,1,8099.0,scratch,0,1,0,0,0,0
762,000762.jpg,train2017,2,60568.0,scratch,0,1,0,0,0,0
763,000763.jpg,train2017,2,2556.0,scratch,0,1,1,0,0,0
764,000764.jpg,train2017,1,203893.0,scratch,0,1,0,0,0,0
765,000765.jpg,train2017,1,69483.0,dent,1,0,0,0,0,0
768,000768.jpg,train2017,3,132881.0,scratch,0,1,0,0,1,0
770,000770.jpg,train2017,2,29486.0,scratch,0,1,0,0,0,0
771,000771.jpg,train2017,1,140404.0,dent,1,0,0,0,0,0
772,000772.jpg,train2017,1,203850.0,tire flat,0,0,0,0,0,1
773,000773.jpg,train2017,1,284269.0,tire flat,0,0,0,0,0,1
774,000774.jpg,train2017,1,122352.0,tire flat,0,0,0,0,0,1
775,000775.jpg,train2017,1,123458.0,tire flat,0,0,0,0,0,1
776,000776.jpg,train2017,1,100118.0,tire flat,0,0,0,0,0,1
777,000777.jpg,train2017,1,356589.0,tire flat,0,0,0,0,0,1
779,000779.jpg,train2017,5,152298.0,lamp broken,1,1,1,0,1,0
780,000780.jpg,train2017,3,92190.0,lamp broken,1,0,1,0,1,0
781,000781.jpg,train2017,2,237618.0,tire flat,1,0,0,0,0,1
782,000782.jpg,train2017,4,176576.0,dent,1,0,0,1,0,0
783,000783.jpg,train2017,5,190144.0,dent,1,1,0,1,0,0
785,000785.jpg,train2017,4,86882.0,scratch,0,1,1,0,0,0
786,000786.jpg,train2017,1,575676.0,glass shatter,0,0,0,1,0,0
788,000788.jpg,train2017,1,82796.0,lamp broken,0,0,0,0,1,0
791,000791.jpg,train2017,1,141817.0,glass shatter,0,0,0,1,0,0
792,000792.jpg,train2017,6,95035.0,glass shatter,0,1,0,1,0,0
793,000793.jpg,train2017,3,314199.0,glass shatter,0,1,0,1,0,0
794,000794.jpg,train2017,1,378099.0,tire flat,0,0,0,0,0,1
795,000795.jpg,train2017,1,262606.0,tire flat,0,0,0,0,0,1
797,000797.jpg,train2017,2,155800.0,scratch,0,1,0,0,0,0
798,000798.jpg,train2017,1,242460.0,scratch,0,1,0,0,0,0
799,000799.jpg,train2017,1,482656.0,glass shatter,0,0,0,1,0,0
800,000800.jpg,train2017,6,112838.0,dent,1,0,1,0,0,0
801,000801.jpg,train2017,1,237211.0,tire flat,0,0,0,0,0,1
802,000802.jpg,train2017,3,142554.0,lamp broken,1,0,1,0,1,0
803,000803.jpg,train2017,1,245913.0,tire flat,0,0,0,0,0,1
804,000804.jpg,train2017,2,51873.0,tire flat,1,0,0,0,0,1
805,000805.jpg,train2017,3,59468.0,lamp broken,0,1,1,0,1,0
806,000806.jpg,train2017,3,231219.0,lamp broken,1,1,0,0,1,0
807,000807.jpg,train2017,4,47164.0,dent,1,1,0,0,0,0
808,000808.jpg,train2017,3,344779.0,lamp broken,1,0,0,0,1,0
813,000813.jpg,train2017,1,4381.0,scratch,0,1,0,0,0,0
814,000814.jpg,train2017,1,109467.0,scratch,0,1,0,0,0,0
815,000815.jpg,train2017,5,105913.0,lamp broken,1,1,1,0,1,0
816,000816.jpg,train2017,1,47259.0,dent,1,0,0,0,0,0
817,000817.jpg,train2017,4,237539.0,scratch,0,1,0,0,0,0
818,000818.jpg,train2017,3,366242.0,dent,1,1,0,0,0,0
819,000819.jpg,train2017,1,136586.0,dent,1,0,0,0,0,0
820,000820.jpg,train2017,5,86529.0,lamp broken,1,1,1,0,1,0
821,000821.jpg,train2017,6,178149.0,lamp broken,1,1,0,0,1,0
823,000823.jpg,train2017,1,46781.0,scratch,0,1,0,0,0,0
826,000826.jpg,train2017,1,216904.0,tire flat,0,0,0,0,0,1
827,000827.jpg,train2017,1,116149.0,tire flat,0,0,0,0,0,1
828,000828.jpg,train2017,1,92264.0,tire flat,0,0,0,0,0,1
829,000829.jpg,train2017,1,147445.0,tire flat,0,0,0,0,0,1
830,000830.jpg,train2017,1,8298.0,scratch,0,1,0,0,0,0
833,000833.jpg,train2017,5,77264.0,glass shatter,1,0,1,1,0,0
837,000837.jpg,train2017,3,111047.0,scratch,0,1,0,0,0,0
838,000838.jpg,train2017,2,91914.0,scratch,0,1,0,0,0,0
839,000839.jpg,train2017,1,37429.0,scratch,0,1,0,0,0,0
840,000840.jpg,train2017,1,31482.0,scratch,0,1,0,0,0,0
841,000841.jpg,train2017,1,42603.0,scratch,0,1,0,0,0,0
842,000842.jpg,train2017,1,43985.0,scratch,0,1,0,0,0,0
843,000843.jpg,train2017,2,19329.0,scratch,0,1,0,0,0,0
844,000844.jpg,train2017,1,29376.0,scratch,0,1,0,0,0,0
845,000845.jpg,train2017,1,6842.0,crack,0,0,1,0,0,0
846,000846.jpg,train2017,1,2713.0,crack,0,0,1,0,0,0
847,000847.jpg,train2017,1,4614.0,crack,0,0,1,0,0,0
849,000849.jpg,train2017,6,123588.0,dent,1,1,0,0,0,0
850,000850.jpg,train2017,1,264060.0,glass shatter,0,0,0,1,0,0
851,000851.jpg,train2017,1,312517.0,glass shatter,0,0,0,1,0,0
854,000854.jpg,train2017,1,260032.0,glass shatter,0,0,0,1,0,0
855,000855.jpg,train2017,1,330337.0,glass shatter,0,0,0,1,0,0
861,000861.jpg,train2017,1,271964.0,lamp broken,0,0,0,0,1,0
862,000862.jpg,train2017,1,265250.0,lamp broken,0,0,0,0,1,0
863,000863.jpg,train2017,3,109268.0,tire flat,1,1,0,0,0,1
864,000864.jpg,train2017,7,68272.0,scratch,1,1,0,0,1,0
865,000865.jpg,train2017,1,118433.0,dent,1,0,0,0,0,0
866,000866.jpg,train2017,2,116404.0,dent,1,0,0,0,0,0
867,000867.jpg,train2017,4,35828.0,scratch,1,1,1,0,0,0
868,000868.jpg,train2017,3,107627.0,tire flat,1,1,0,0,0,1
870,000870.jpg,train2017,7,166320.0,tire flat,1,1,0,0,0,1
871,000871.jpg,train2017,3,95050.0,dent,1,1,0,0,1,0
872,000872.jpg,train2017,3,71970.0,dent,1,1,0,0,0,0
873,000873.jpg,train2017,1,18595.0,dent,1,0,0,0,0,0
874,000874.jpg,train2017,4,282583.0,dent,1,1,0,0,0,0
877,000877.jpg,train2017,4,111841.0,dent,1,1,0,0,0,0
878,000878.jpg,train2017,4,86100.0,dent,1,1,1,0,0,0
879,000879.jpg,train2017,1,709.0,crack,0,0,1,0,0,0
880,000880.jpg,train2017,2,79753.0,scratch,0,1,1,0,0,0
881,000881.jpg,train2017,3,108609.0,scratch,1,1,0,0,0,0
882,000882.jpg,train2017,6,83374.0,dent,1,1,0,0,0,0
884,000884.jpg,train2017,1,30886.0,crack,0,0,1,0,0,0
885,000885.jpg,train2017,2,39192.0,dent,1,0,0,0,1,0
887,000887.jpg,train2017,1,589259.0,glass shatter,0,0,0,1,0,0
888,000888.jpg,train2017,1,283117.0,glass shatter,0,0,0,1,0,0
893,000893.jpg,train2017,2,126274.0,scratch,0,1,0,0,0,0
894,000894.jpg,train2017,3,31918.0,scratch,0,1,0,0,0,0
895,000895.jpg,train2017,7,128386.0,dent,1,1,1,0,0,0
896,000896.jpg,train2017,5,58922.0,dent,1,1,1,0,0,0
897,000897.jpg,train2017,1,32167.0,dent,1,0,0,0,0,0
898,000898.jpg,train2017,1,45667.0,dent,1,0,0,0,0,0
899,000899.jpg,train2017,3,86922.0,lamp broken,1,0,1,0,1,0
900,000900.jpg,train2017,1,13556.0,scratch,0,1,0,0,0,0
901,000901.jpg,train2017,2,63451.0,scratch,0,1,0,0,0,0
902,000902.jpg,train2017,3,89746.0,lamp broken,1,0,0,0,1,0
903,000903.jpg,train2017,3,79733.0,lamp broken,1,0,0,0,1,0
904,000904.jpg,train2017,5,167622.0,lamp broken,1,1,1,0,1,0
907,000907.jpg,train2017,4,30668.0,lamp broken,1,1,1,0,1,0
908,000908.jpg,train2017,2,114971.0,scratch,0,1,0,0,0,0
911,000911.jpg,train2017,3,60608.0,scratch,0,1,1,0,0,0
912,000912.jpg,train2017,4,74713.0,scratch,1,1,1,0,0,0
913,000913.jpg,train2017,1,28677.0,scratch,0,1,0,0,0,0
915,000915.jpg,train2017,5,34014.0,dent,1,1,0,0,0,0
916,000916.jpg,train2017,1,523422.0,dent,1,0,0,0,0,0
917,000917.jpg,train2017,3,45905.0,glass shatter,1,0,0,1,0,0
918,000918.jpg,train2017,2,291337.0,glass shatter,1,0,0,1,0,0
919,000919.jpg,train2017,2,97217.0,dent,1,1,0,0,0,0
920,000920.jpg,train2017,1,18862.0,dent,1,0,0,0,0,0
921,000921.jpg,train2017,4,92890.0,lamp broken,1,1,0,0,1,0
922,000922.jpg,train2017,2,86660.0,dent,1,0,0,0,0,0
923,000923.jpg,train2017,2,108446.0,dent,1,0,0,0,0,0
924,000924.jpg,train2017,3,139738.0,dent,1,0,1,0,0,0
925,000925.jpg,train2017,2,237941.0,dent,1,0,0,1,0,0
927,000927.jpg,train2017,5,161675.0,dent,1,1,1,0,0,0
936,000936.jpg,train2017,1,265904.0,scratch,0,1,0,0,0,0
937,000937.jpg,train2017,1,239106.0,scratch,0,1,0,0,0,0
938,000938.jpg,train2017,3,132067.0,dent,1,1,0,0,1,0
939,000939.jpg,train2017,5,119028.0,lamp broken,1,1,1,0,1,0
940,000940.jpg,train2017,8,419505.0,lamp broken,1,1,1,0,1,0
941,000941.jpg,train2017,8,189295.0,dent,1,1,1,0,1,0
942,000942.jpg,train2017,1,36876.0,dent,1,0,0,0,0,0
943,000943.jpg,train2017,2,68990.0,lamp broken,1,0,0,0,1,0
944,000944.jpg,train2017,2,117186.0,scratch,0,1,0,0,0,0
945,000945.jpg,train2017,2,165961.0,dent,1,0,0,0,0,0
946,000946.jpg,train2017,1,47916.0,dent,1,0,0,0,0,0
947,000947.jpg,train2017,1,105521.0,tire flat,0,0,0,0,0,1
948,000948.jpg,train2017,1,630626.0,glass shatter,0,0,0,1,0,0
949,000949.jpg,train2017,1,238375.0,lamp broken,0,0,0,0,1,0
951,000951.jpg,train2017,3,104649.0,lamp broken,1,1,0,0,1,0
953,000953.jpg,train2017,2,45845.0,scratch,1,1,0,0,0,0
954,000954.jpg,train2017,1,53431.0,scratch,0,1,0,0,0,0
955,000955.jpg,train2017,4,23971.0,crack,0,1,1,0,0,0
956,000956.jpg,train2017,3,141031.0,glass shatter,1,0,0,1,0,0
959,000959.jpg,train2017,1,303466.0,tire flat,0,0,0,0,0,1
961,000961.jpg,train2017,2,385450.0,glass shatter,0,0,0,1,0,0
962,000962.jpg,train2017,1,334132.0,glass shatter,0,0,0,1,0,0
963,000963.jpg,train2017,4,70553.0,dent,1,0,0,0,0,0
964,000964.jpg,train2017,2,186393.0,glass shatter,0,1,0,1,0,0
966,000966.jpg,train2017,1,145081.0,tire flat,0,0,0,0,0,1
967,000967.jpg,train2017,1,179637.0,tire flat,0,0,0,0,0,1
968,000968.jpg,train2017,1,369500.0,tire flat,0,0,0,0,0,1
973,000973.jpg,train2017,4,254286.0,lamp broken,1,1,1,0,1,0
975,000975.jpg,train2017,5,279205.0,scratch,1,1,1,0,1,0
977,000977.jpg,train2017,1,38602.0,dent,1,0,0,0,0,0
978,000978.jpg,train2017,3,52593.0,scratch,1,1,1,0,0,0
979,000979.jpg,train2017,2,58659.0,dent,1,0,0,0,1,0
980,000980.jpg,train2017,6,173434.0,lamp broken,1,1,0,0,1,0
981,000981.jpg,train2017,6,309477.0,lamp broken,1,1,0,0,1,0
982,000982.jpg,train2017,2,294258.0,dent,1,1,0,0,0,0
983,000983.jpg,train2017,3,102833.0,dent,1,0,1,0,1,0
984,000984.jpg,train2017,1,222465.0,glass shatter,0,0,0,1,0,0
985,000985.jpg,train2017,1,402678.0,glass shatter,0,0,0,1,0,0
986,000986.jpg,train2017,1,211415.0,dent,1,0,0,0,0,0
987,000987.jpg,train2017,2,106602.0,scratch,0,1,0,0,0,0
991,000991.jpg,train2017,2,7106.0,crack,0,0,1,0,0,0
992,000992.jpg,train2017,4,58299.0,scratch,1,1,1,0,0,0
993,000993.jpg,train2017,1,64043.0,scratch,0,1,0,0,0,0
994,000994.jpg,train2017,1,32777.0,dent,1,0,0,0,0,0
995,000995.jpg,train2017,2,203891.0,scratch,1,1,0,0,0,0
997,000997.jpg,train2017,3,138776.0,dent,1,1,0,0,0,0
998,000998.jpg,train2017,1,8509.0,crack,0,0,1,0,0,0
999,000999.jpg,train2017,2,441868.0,lamp broken,1,0,0,0,1,0
1001,001001.jpg,train2017,2,4000.0,dent,1,0,1,0,0,0
1003,001003.jpg,train2017,3,90597.0,scratch,1,1,0,0,0,0
1004,001004.jpg,train2017,3,268910.0,scratch,1,1,0,0,0,0
1005,001005.jpg,train2017,3,204220.0,dent,1,1,0,0,0,0
1009,001009.jpg,train2017,1,356230.0,tire flat,0,0,0,0,0,1
1010,001010.jpg,train2017,1,361479.0,tire flat,0,0,0,0,0,1
1011,001011.jpg,train2017,1,177323.0,tire flat,0,0,0,0,0,1
1012,001012.jpg,train2017,1,326194.0,tire flat,0,0,0,0,0,1
1013,001013.jpg,train2017,1,233963.0,tire flat,0,0,0,0,0,1
1014,001014.jpg,train2017,1,801453.0,tire flat,0,0,0,0,0,1
1015,001015.jpg,train2017,1,288719.0,tire flat,0,0,0,0,0,1
1019,001019.jpg,train2017,1,272048.0,tire flat,0,0,0,0,0,1
1020,001020.jpg,train2017,1,121357.0,tire flat,0,0,0,0,0,1
1021,001021.jpg,train2017,1,192151.0,tire flat,0,0,0,0,0,1
1022,001022.jpg,train2017,1,306387.0,tire flat,0,0,0,0,0,1
1023,001023.jpg,train2017,2,95196.0,tire flat,0,0,0,0,0,1
1027,001027.jpg,train2017,2,309809.0,dent,1,0,0,0,0,0
1028,001028.jpg,train2017,3,14721.0,scratch,0,1,0,0,0,0
1029,001029.jpg,train2017,3,163796.0,dent,1,1,0,0,0,0
1030,001030.jpg,train2017,3,154802.0,dent,1,1,0,0,0,0
1031,001031.jpg,train2017,1,166466.0,glass shatter,0,0,0,1,0,0
1032,001032.jpg,train2017,2,88574.0,tire flat,0,0,1,0,0,1
1033,001033.jpg,train2017,4,176218.0,dent,1,0,1,0,1,0
1034,001034.jpg,train2017,2,37326.0,scratch,0,1,0,0,0,0
1035,001035.jpg,train2017,4,136491.0,dent,1,0,0,0,1,0
1036,001036.jpg,train2017,1,452824.0,glass shatter,0,0,0,1,0,0
1037,001037.jpg,train2017,1,552751.0,glass shatter,0,0,0,1,0,0
1038,001038.jpg,train2017,1,515808.0,tire flat,0,0,0,0,0,1
1041,001041.jpg,train2017,1,60417.0,scratch,0,1,0,0,0,0
1042,001042.jpg,train2017,1,57236.0,scratch,0,1,0,0,0,0
1044,001044.jpg,train2017,1,219652.0,tire flat,0,0,0,0,0,1
1046,001046.jpg,train2017,3,134867.0,dent,1,0,0,0,0,0
1047,001047.jpg,train2017,1,114366.0,dent,1,0,0,0,0,0
1048,001048.jpg,train2017,1,193363.0,tire flat,0,0,0,0,0,1
1049,001049.jpg,train2017,1,290119.0,glass shatter,0,0,0,1,0,0
1050,001050.jpg,train2017,2,71926.0,dent,1,0,0,0,1,0
1051,001051.jpg,train2017,1,4986.0,scratch,0,1,0,0,0,0
1052,001052.jpg,train2017,2,3312.0,scratch,0,1,0,0,0,0
1053,001053.jpg,train2017,1,56945.0,scratch,0,1,0,0,0,0
1054,001054.jpg,train2017,3,31759.0,scratch,1,1,0,0,0,0
1055,001055.jpg,train2017,1,290482.0,tire flat,0,0,0,0,0,1
1056,001056.jpg,train2017,1,213933.0,tire flat,0,0,0,0,0,1
1057,001057.jpg,train2017,1,323377.0,tire flat,0,0,0,0,0,1
1059,001059.jpg,train2017,2,157052.0,tire flat,0,1,0,0,0,1
1064,001064.jpg,train2017,1,72380.0,tire flat,0,0,0,0,0,1
1065,001065.jpg,train2017,1,164923.0,tire flat,0,0,0,0,0,1
1066,001066.jpg,train2017,2,243029.0,tire flat,0,1,0,0,0,1
1067,001067.jpg,train2017,2,171261.0,tire flat,0,0,0,0,0,1
1068,001068.jpg,train2017,1,118482.0,tire flat,0,0,0,0,0,1
1069,001069.jpg,train2017,1,138105.0,tire flat,0,0,0,0,0,1
1070,001070.jpg,train2017,1,276734.0,tire flat,0,0,0,0,0,1
1072,001072.jpg,train2017,1,186828.0,tire flat,0,0,0,0,0,1
1073,001073.jpg,train2017,1,183341.0,tire flat,0,0,0,0,0,1
